Product Name,Price,Rating,Number of Buyers,Total Sold,Available Stock,Main Category,Sub Category,Discount,Seller,Return Policy,Product URL,Popularity,Price_Category
Anand-Saraf Est Lite ACs 9,0.09434837106115568,0.3500000000000001,0.1079187105816398,0.06160804020100503,0.06478472786352558,0,0,0.0,6,0,https://www.flipkart.com/Anand-Saraf-Est-Lite-ACs-9-5306,0.08045236402417347,3
"Chanda, Madan and Pillay Quo Plus Headphones 6",0.12499503128703199,0.8999999999999999,0.5634197617379118,0.3693467336683417,0.2786352558895207,1,4,0.8285714285714285,3,0,"https://www.flipkart.com/Chanda,-Madan-and-Pillay-Quo-Plus-Headphones-6-8358",0.5457817600103416,3
More-Kalla Soluta Plus Laptops 4,0.7499036170062243,0.8500000000000001,0.9047952748022825,0.023517587939698492,0.016653127538586516,1,7,0.0,3,0,https://www.flipkart.com/More-Kalla-Soluta-Plus-Laptops-4-9051,0.8581120932036325,0
Brar Group Atque Plus Washing Machines 11,0.0902263267828766,0.8999999999999999,0.25738312143357694,0.44834170854271355,0.04610073111291633,0,15,0.14285714285714285,1,1,https://www.flipkart.com/Brar-Group-Atque-Plus-Washing-Machines-11-1638,0.24939808680477002,3
Barad Inc Voluptatum Plus Laptops 14,0.8676759665180618,0.75,0.8998898788667534,0.048040201005025124,0.018277822908204712,1,7,0.08571428571428572,6,1,https://www.flipkart.com/Barad-Inc-Voluptatum-Plus-Laptops-14-4955,0.8171032220534531,7
"Mallick, Lad and Baral Velit Lite Smartwatches 11",0.15144344022684475,0.44999999999999996,0.09560516568225047,0.5385929648241206,0.11677497969130787,1,13,0.44285714285714284,4,1,"https://www.flipkart.com/Mallick,-Lad-and-Baral-Velit-Lite-Smartwatches-11-2092",0.07516239537213586,3
Dave Ltd Temporibus Plus Refrigerators 4,0.226730945015881,0.7999999999999998,0.7051756932625889,0.7168844221105528,0.17709179528838342,0,10,0.0,4,1,https://www.flipkart.com/Dave-Ltd-Temporibus-Plus-Refrigerators-4-8692,0.6545664609119994,4
"Grover, Gaba and Singhal Illum Pro ACs 1",0.0666815734747577,0.050000000000000044,0.3826208829712684,0.25688442211055273,0.0958570268074736,0,0,0.4857142857142857,5,0,"https://www.flipkart.com/Grover,-Gaba-and-Singhal-Illum-Pro-ACs-1-7826",0.2390706298678215,1
Sinha PLC Et Plus Laptops 8,0.8047264485615145,0.10000000000000009,0.9190109120032036,0.7885427135678392,0.6049959382615759,1,7,0.21428571428571427,6,0,https://www.flipkart.com/Sinha-PLC-Et-Plus-Laptops-8-4227,0.5931268784539314,7
"Mital, Bahri and Palla Ea Lite Laptops 12",0.7334788788142351,0.3999999999999999,0.4968465311843027,0.8456281407035176,0.05869212022745735,1,7,0.6428571428571428,0,0,"https://www.flipkart.com/Mital,-Bahri-and-Palla-Ea-Lite-Laptops-12-1826",0.38084138577384224,0
"Mammen, Chowdhury and Dhingra Neque Plus Laptops 13",0.6470254011849268,0.9500000000000002,0.48203023325658223,0.3592964824120603,0.19455727051177904,1,7,0.0,1,1,"https://www.flipkart.com/Mammen,-Chowdhury-and-Dhingra-Neque-Plus-Laptops-13-8479",0.4767071712503636,0
"Chad, Srivastava and Ram Quos Lite Shoes 13",0.0024136903440260572,0.5499999999999998,0.11042146360997096,0.7677386934673367,0.45288383428107226,2,11,0.6857142857142857,1,1,"https://www.flipkart.com/Chad,-Srivastava-and-Ram-Quos-Lite-Shoes-13-4025",0.09132113886824159,6
Trivedi Inc Sit Ultra Decor 14,0.03694004210898919,0.9500000000000002,0.25057563319651616,0.7089447236180905,0.026401299756295692,3,1,0.8285714285714285,1,0,https://www.flipkart.com/Trivedi-Inc-Sit-Ultra-Decor-14-7687,0.24788320460201013,5
Lanka Inc Laborum Lite Smartwatches 10,0.1451362463254611,0.3999999999999999,0.8259084993492842,0.3473366834170854,0.07879772542648253,1,13,0.0,7,0,https://www.flipkart.com/Lanka-Inc-Laborum-Lite-Smartwatches-10-9095,0.6331318876644152,3
"Aurora, Thaker and Basak Aliquid Pro Shoes 11",0.07652315845845992,0.8999999999999999,0.2248473320652718,0.8598994974874372,0.6437855402112104,2,11,0.32857142857142857,0,1,"https://www.flipkart.com/Aurora,-Thaker-and-Basak-Aliquid-Pro-Shoes-11-2441",0.21788853698736385,1
"Dhar, Raval and Dalal Voluptatum Lite Headphones 13",0.039315026680884484,0.7999999999999998,0.6562218440284313,0.3065326633165829,0.21506904955320877,1,4,0.17142857142857143,0,0,"https://www.flipkart.com/Dhar,-Raval-and-Dalal-Voluptatum-Lite-Headphones-13-4999",0.6091321138868241,5
"Manda, Shankar and Hora A Lite Smartphones 15",0.20892416182128487,0.10000000000000009,0.9536490139153069,0.5094472361809045,0.14601949634443542,1,12,0.0,6,0,"https://www.flipkart.com/Manda,-Shankar-and-Hora-A-Lite-Smartphones-15-1703",0.6154905794525418,4
"Bhardwaj, Menon and Malhotra Ipsa Lite Washing Machines 15",0.11978942614517091,0.25,0.07698468315146662,0.9461306532663316,0.0239642567018684,0,15,0.32857142857142857,6,0,"https://www.flipkart.com/Bhardwaj,-Menon-and-Malhotra-Ipsa-Lite-Washing-Machines-15-6108",0.05420854474356074,3
"Bhavsar, Vaidya and Dewan In Pro Microwaves 11",0.1126224341064343,0.9500000000000002,0.15446991690859946,0.7946733668341709,0.4920796100731113,0,9,0.0,6,0,"https://www.flipkart.com/Bhavsar,-Vaidya-and-Dewan-In-Pro-Microwaves-11-4660",0.15286979284490837,3
Raval PLC Officia Pro T-Shirts 13,0.0025212956026468645,0.8500000000000001,0.8701571728901792,0.6181909547738693,0.5432575142160845,2,14,0.3857142857142857,7,0,https://www.flipkart.com/Raval-PLC-Officia-Pro-T-Shirts-13-9675,0.8252654073619234,6
Sarin LLC Dicta Plus Washing Machines 4,0.06238161915881116,0.44999999999999996,0.313845229752728,0.9340703517587939,0.7461413484971567,0,15,0.22857142857142856,2,0,https://www.flipkart.com/Sarin-LLC-Dicta-Plus-Washing-Machines-4-7826,0.24688944187699963,1
Oza-Goda Molestias Ultra ACs 3,0.02669903282948108,0.3500000000000001,0.014716187806587247,0.03557788944723618,0.033712428919577576,0,0,0.4714285714285714,0,1,https://www.flipkart.com/Oza-Goda-Molestias-Ultra-ACs-3-6120,0.010874834372879165,5
Jain Ltd Dolorum Ultra Kitchenware 3,0.05324376453624583,0.1499999999999999,0.9474421864050456,0.11195979899497488,0.06316003249390739,3,6,0.0,3,1,https://www.flipkart.com/Jain-Ltd-Dolorum-Ultra-Kitchenware-3-9895,0.6306212228937078,1
Chahal-Wason Itaque Pro T-Shirts 7,0.00520680967833817,0.1499999999999999,0.05786365001501652,0.6938693467336683,0.04488220958570268,2,14,0.09999999999999999,1,0,https://www.flipkart.com/Chahal-Wason-Itaque-Pro-T-Shirts-7-8247,0.0383265197298258,2
"Kalla, Sheth and Agate Perferendis Pro Headphones 4",0.02474398982471826,0.6000000000000001,0.9661627790569627,0.18633165829145729,0.1653127538586515,1,4,0.0,4,0,"https://www.flipkart.com/Kalla,-Sheth-and-Agate-Perferendis-Pro-Headphones-4-1966",0.8187271757748117,5
Rattan LLC Omnis Pro Refrigerators 14,0.3156355740736533,0.30000000000000004,0.8269096005606167,0.9792964824120604,0.25121852152721363,0,10,0.0,3,0,https://www.flipkart.com/Rattan-LLC-Omnis-Pro-Refrigerators-14-1764,0.6004871861164076,4
Kota Inc Sed Pro Smartphones 8,0.038554281593164916,0.9500000000000002,0.2555811392531785,0.22673366834170855,0.08570268074735987,1,12,0.08571428571428572,0,1,https://www.flipkart.com/Kota-Inc-Sed-Pro-Smartphones-8-3144,0.25283181979769254,5
Sagar Ltd Dicta Lite Laptops 14,0.5906120996652755,0.25,0.5601161277405146,0.8900502512562815,0.6387083671811535,1,7,0.17142857142857143,3,0,https://www.flipkart.com/Sagar-Ltd-Dicta-Lite-Laptops-14-3991,0.3953802152344634,0
Chandran Group Dolore Pro Laptops 11,0.18584118764726965,0.050000000000000044,0.6813494844328762,0.35316582914572864,0.2851340373679935,1,7,0.7142857142857143,5,0,https://www.flipkart.com/Chandran-Group-Dolore-Pro-Laptops-11-8907,0.4259141809132922,3
"Dalal, Muni and Lalla Dicta Pro Headphones 11",0.1616092864301819,0.10000000000000009,0.9478426268895785,0.005929648241206031,0.004264825345247766,1,4,0.9571428571428571,4,0,"https://www.flipkart.com/Dalal,-Muni-and-Lalla-Dicta-Pro-Headphones-11-9147",0.6117417509614452,3
Vohra-Varghese Provident Lite Headphones 9,0.06796376240341324,0.3500000000000001,0.97317048753629,0.8105527638190955,0.03066612510154346,1,4,0.37142857142857144,4,0,https://www.flipkart.com/Vohra-Varghese-Provident-Lite-Headphones-9-6146,0.7263799566945675,1
Balan-Dixit Voluptatum Ultra Furniture 2,0.13824910826157039,0.3999999999999999,0.7350085093602964,0.0135678391959799,0.014012997562956944,3,3,0.5857142857142857,4,0,https://www.flipkart.com/Balan-Dixit-Voluptatum-Ultra-Furniture-2-2356,0.5634392269657111,3
"Buch, Kaul and Chandran Facere Lite T-Shirts 11",0.002859850655143375,0.5499999999999998,0.06807488237060767,0.5349748743718593,0.0111697806661251,2,14,0.7857142857142857,4,0,"https://www.flipkart.com/Buch,-Kaul-and-Chandran-Facere-Lite-T-Shirts-11-1138",0.05629100281162137,6
Sandhu-Babu Impedit Lite ACs 6,0.12726353483435174,0.30000000000000004,0.3965361898087897,0.2549748743718593,0.262591389114541,0,0,0.0,1,0,https://www.flipkart.com/Sandhu-Babu-Impedit-Lite-ACs-6-9143,0.28788821381249396,3
Sharaf LLC Ullam Pro ACs 2,0.07334013066651099,0.6499999999999999,0.4574031434578036,0.5973869346733668,0.485987002437043,0,0,0.21428571428571427,7,1,https://www.flipkart.com/Sharaf-LLC-Ullam-Pro-ACs-2-1767,0.396854700578483,1
Madan LLC Ex Pro Refrigerators 9,0.20812001326917384,0.5499999999999998,0.22324557012713986,0.053266331658291456,0.02091795288383428,0,10,0.7857142857142857,4,0,https://www.flipkart.com/Madan-LLC-Ex-Pro-Refrigerators-9-9995,0.18465202145881132,4
Seshadri Ltd Quisquam Lite Jeans 6,0.05130919865159369,0.10000000000000009,0.7547302032235459,0.6562814070351759,0.16957757920389926,2,5,0.07142857142857142,1,0,https://www.flipkart.com/Seshadri-Ltd-Quisquam-Lite-Jeans-6-4376,0.4870608861454933,1
"Kalla, Kari and Savant Quisquam Ultra Kitchenware 5",0.16675253673374518,0.3500000000000001,0.3848233056361998,0.8611055276381909,0.6679528838342811,3,6,0.5,2,0,"https://www.flipkart.com/Kalla,-Kari-and-Savant-Quisquam-Ultra-Kitchenware-5-3629",0.28716712988398024,3
"Om, Batra and Oak Ab Pro Kitchenware 12",0.006411426457868566,0.6000000000000001,0.8508359195114626,0.1821105527638191,0.08753046303818034,3,6,0.0,7,1,"https://www.flipkart.com/Om,-Batra-and-Oak-Ab-Pro-Kitchenware-12-8955",0.7209990951103642,2
Mannan-Bhavsar Eos Plus Decor 11,0.13731109555563784,0.5,0.3690059064971469,0.5095477386934674,0.3231112916328188,3,1,0.5714285714285714,7,1,https://www.flipkart.com/Mannan-Bhavsar-Eos-Plus-Decor-11-1477,0.29776120608861456,3
"Rattan, Dass and Buch Nostrum Pro Lighting 4",0.14669784756558762,0.19999999999999996,0.8832715987586346,0.8728643216080402,0.005077173030056864,3,8,0.9571428571428571,5,0,"https://www.flipkart.com/Rattan,-Dass-and-Buch-Nostrum-Pro-Lighting-4-8479",0.605738777752642,3
"Kara, Oommen and Rastogi A Ultra Microwaves 12",0.10746388618961188,0.6000000000000001,0.7785564120532587,0.071356783919598,0.0590982940698619,0,9,0.14285714285714285,0,0,"https://www.flipkart.com/Kara,-Oommen-and-Rastogi-A-Ultra-Microwaves-12-5668",0.6597493778883754,3
"Bhat, Bava and Dave Accusantium Plus Kitchenware 13",0.14271854085984473,0.1499999999999999,0.24557012713985382,0.4226130653266332,0.35113728675873274,3,6,0.7,3,1,"https://www.flipkart.com/Bhat,-Bava-and-Dave-Accusantium-Plus-Kitchenware-13-1184",0.16330430145751865,3
Sodhi Inc Nostrum Pro Washing Machines 7,0.010347851665026758,0.19999999999999996,0.6302933226549204,0.6875376884422111,0.5363525588952072,0,15,0.3,2,1,https://www.flipkart.com/Sodhi-Inc-Nostrum-Pro-Washing-Machines-7-9894,0.43219791229034027,2
Ratti LLC Voluptatum Pro Microwaves 8,0.08221704253692085,0.7000000000000002,0.38101912103313645,0.03628140703517588,0.027822908204711616,0,9,0.2571428571428571,0,1,https://www.flipkart.com/Ratti-LLC-Voluptatum-Pro-Microwaves-8-9614,0.3382954141485959,3
Jaggi Inc Asperiores Plus Headphones 5,0.17967540632829737,0.75,0.8845730303333668,0.9034170854271357,0.411251015434606,1,4,0.7428571428571429,3,0,https://www.flipkart.com/Jaggi-Inc-Asperiores-Plus-Headphones-5-9865,0.8031966034321171,3
Tella Inc Optio Ultra Decor 2,0.11445975374616868,0.1499999999999999,0.8667534287716488,0.28251256281407033,0.21425670186839965,3,1,0.8857142857142857,0,1,https://www.flipkart.com/Tella-Inc-Optio-Ultra-Decor-2-9984,0.5768974404550301,3
Hari LLC Expedita Plus Lighting 9,0.1666878932761409,0.8500000000000001,0.8589448393232556,0.5202010050251256,0.18744922826969942,3,8,0.0,5,0,https://www.flipkart.com/Hari-LLC-Expedita-Plus-Lighting-9-2411,0.814632954141486,3
Sibal-Anne Culpa Ultra Lighting 9,0.1269365834832513,0.30000000000000004,0.16167784563019322,0.13296482412060304,0.12002437043054427,3,8,0.7999999999999999,4,0,https://www.flipkart.com/Sibal-Anne-Culpa-Ultra-Lighting-9-9449,0.1173003587241056,3
Bhalla Inc Impedit Ultra Smartwatches 5,0.19230573416377827,0.9500000000000002,0.3248573430773851,0.03346733668341709,0.019090170593013808,1,13,0.0,0,1,https://www.flipkart.com/Bhalla-Inc-Impedit-Ultra-Smartwatches-5-1001,0.32132065410593674,3
Dewan-Garde Quis Pro Dresses 12,0.07469977129064398,0.30000000000000004,0.8370207227950747,0.11597989949748745,0.08184402924451666,2,2,0.0,0,1,https://www.flipkart.com/Dewan-Garde-Quis-Pro-Dresses-12-9335,0.6078313350353877,1
Kannan Ltd Nostrum Lite Smartphones 2,0.24582537770449556,0.3500000000000001,0.8235058564420863,0.8328643216080402,0.7235987002437043,1,12,0.7285714285714285,0,0,https://www.flipkart.com/Kannan-Ltd-Nostrum-Lite-Smartphones-2-4279,0.6146523446336812,4
Misra-Datta Laborum Ultra ACs 14,0.16220950695672012,0.6499999999999999,0.11602763039343278,0.34673366834170855,0.21222583265637693,0,0,0.9857142857142857,4,1,https://www.flipkart.com/Misra-Datta-Laborum-Ultra-ACs-14-8244,0.10068513072423486,3
"Sunder, Garg and Rao Recusandae Lite Smartphones 4",0.04322214150043328,0.5,0.9717689458404245,0.4607035175879397,0.38444354183590573,1,12,0.14285714285714285,2,1,"https://www.flipkart.com/Sunder,-Garg-and-Rao-Recusandae-Lite-Smartphones-4-3365",0.7842201790388779,1
Joshi-Prashad Laudantium Ultra Smartwatches 8,0.06485352876589698,0.6499999999999999,0.05165682250475523,0.9213065326633166,0.32778229082047117,1,13,0.0,6,1,https://www.flipkart.com/Joshi-Prashad-Laudantium-Ultra-Smartwatches-8-5014,0.04483849335875642,1
Suresh-Narain Ex Plus Dresses 12,0.017721943675392517,0.0,0.9536490139153069,0.06291457286432162,0.006904955320877335,2,2,0.0,3,1,https://www.flipkart.com/Suresh-Narain-Ex-Plus-Dresses-12-2952,0.5769640952719516,2
"Buch, Sami and Arora Quibusdam Lite Jeans 8",0.19660621044553156,0.050000000000000044,0.017118830713785164,0.14683417085427136,0.09402924451665312,2,5,0.9571428571428571,3,0,"https://www.flipkart.com/Buch,-Sami-and-Arora-Quibusdam-Lite-Jeans-8-3351",0.010462786413728468,3
"Dubey, Sekhon and Jani Molestias Lite Furniture 14",0.007497556999268365,0.7000000000000002,0.02682951246371008,0.3073366834170854,0.19861900893582451,3,3,0.11428571428571428,7,0,"https://www.flipkart.com/Dubey,-Sekhon-and-Jani-Molestias-Lite-Furniture-14-3420",0.02386242445787416,2
Dhillon-Hora Quo Ultra Washing Machines 6,0.09320032734483302,0.8500000000000001,0.03343678045850435,0.5446231155778894,0.43724614134849715,0,15,0.5857142857142857,7,0,https://www.flipkart.com/Dhillon-Hora-Quo-Ultra-Washing-Machines-6-6343,0.03181858578676922,3
"Yadav, Choudhary and Parmer Pariatur Plus Laptops 6",0.2500226252101615,0.9500000000000002,0.47412153368705573,0.5634170854271356,0.4910641754670999,1,7,0.9142857142857143,6,0,"https://www.flipkart.com/Yadav,-Choudhary-and-Parmer-Pariatur-Plus-Laptops-6-7758",0.46888835924118544,4
Mahajan-Bera Voluptatibus Pro Jeans 8,0.10306391519485024,0.7999999999999998,0.3981379517469216,0.40703517587939697,0.1565800162469537,2,5,0.9571428571428571,6,1,https://www.flipkart.com/Mahajan-Bera-Voluptatibus-Pro-Jeans-8-3993,0.36960297967230066,3
"Palla, Choudhury and Luthra Aliquam Pro Dresses 12",0.06623846465604903,0.75,0.08539393332665933,0.8842211055276382,0.3568237205523964,2,2,0.6142857142857142,3,1,"https://www.flipkart.com/Palla,-Choudhury-and-Luthra-Aliquam-Pro-Dresses-12-1653",0.07759832595417379,1
"Narang, Divan and Dubey Voluptates Pro Microwaves 11",0.005558413876003248,0.25,0.6050655721293423,0.6447236180904522,0.026807473598700244,0,9,0.3142857142857143,1,1,"https://www.flipkart.com/Narang,-Divan-and-Dubey-Voluptates-Pro-Microwaves-11-4481",0.4271220469896261,2
Ray-Borah Voluptate Pro Washing Machines 9,0.007321694673611971,0.10000000000000009,0.8411252377615377,0.15728643216080404,0.0790008123476848,0,15,0.8285714285714285,5,1,https://www.flipkart.com/Ray-Borah-Voluptate-Pro-Washing-Machines-9-8838,0.5428408686940503,2
Mandal-Sahota Eaque Ultra Refrigerators 4,0.05765405439349461,0.050000000000000044,0.4163579937931725,0.045527638190954775,0.035337124289195776,0,10,0.5714285714285714,3,0,https://www.flipkart.com/Mandal-Sahota-Eaque-Ultra-Refrigerators-4-5460,0.26017192903079855,1
Dash-Chokshi Quam Pro Jeans 11,0.032765921703683545,0.1499999999999999,0.6947642406647313,0.6776884422110553,0.38748984565393985,2,5,0.0,3,0,https://www.flipkart.com/Dash-Chokshi-Quam-Pro-Jeans-11-3962,0.4623844649840028,5
"Sridhar, Dhar and Pingle Earum Plus Jeans 6",0.0511872192576795,0.8999999999999999,0.8182000200220243,0.14050251256281407,0.0471161657189277,2,5,0.22857142857142856,3,0,"https://www.flipkart.com/Sridhar,-Dhar-and-Pingle-Earum-Plus-Jeans-6-6793",0.7925257731958761,1
Tripathi-Halder Id Pro Washing Machines 10,0.03779919782688771,0.8999999999999999,0.008509360296325957,0.8958793969849246,0.5818440292445166,0,15,0.0,1,1,https://www.flipkart.com/Tripathi-Halder-Id-Pro-Washing-Machines-10-9279,0.0083742688168568,5
Wagle Group Hic Ultra ACs 1,0.15290530584666748,0.75,0.15016518169986987,0.5354773869346734,0.24634443541835904,0,0,0.5142857142857142,4,1,https://www.flipkart.com/Wagle-Group-Hic-Ultra-ACs-1-3410,0.13640605306531361,3
"Yohannan, Deep and Tailor Dignissimos Ultra T-Shirts 7",0.0007535178688569744,0.5499999999999998,0.08669536490139153,0.0032160804020100507,0.0008123476848090983,2,14,0.7285714285714285,5,1,"https://www.flipkart.com/Yohannan,-Deep-and-Tailor-Dignissimos-Ultra-T-Shirts-7-6489",0.07169432504928415,6
"Soni, Trivedi and Patel Exercitationem Pro Furniture 14",0.04886254415931103,0.6000000000000001,0.7927720492541797,0.37075376884422107,0.24471974004874084,3,3,0.09999999999999999,2,1,"https://www.flipkart.com/Soni,-Trivedi-and-Patel-Exercitationem-Pro-Furniture-14-3762",0.6717957211647222,1
Rai-Garde Saepe Lite Washing Machines 3,0.1268599749633078,1.0,0.9266192812093303,0.785427135678392,0.5883428107229894,0,15,0.41428571428571426,4,0,https://www.flipkart.com/Rai-Garde-Saepe-Lite-Washing-Machines-3-5430,0.9349610574281744,3
Kaul PLC Quasi Pro T-Shirts 4,0.0010217681423068305,0.050000000000000044,0.8292121333466814,0.2850251256281407,0.14297319252640128,2,14,0.0,1,0,https://www.flipkart.com/Kaul-PLC-Quasi-Pro-T-Shirts-4-9199,0.5183967294703165,6
Mani-Mannan Aut Ultra Jeans 3,0.011247801018283017,0.5499999999999998,0.9740714786264891,0.22301507537688442,0.09606011372867587,2,5,0.0,0,0,https://www.flipkart.com/Mani-Mannan-Aut-Ultra-Jeans-3-7852,0.8057537245903758,2
"Choudhary, Koshy and Mukhopadhyay Earum Pro Shoes 15",0.15075721579584167,0.25,0.3880268295124637,0.2105527638190955,0.1445978878960195,2,11,0.19999999999999998,6,1,"https://www.flipkart.com/Choudhary,-Koshy-and-Mukhopadhyay-Earum-Pro-Shoes-15-3107",0.2738563649290631,3
"Pandya, Kanda and De Excepturi Plus Decor 8",0.04754032446839991,0.44999999999999996,0.4125538091901091,0.41105527638190953,0.3568237205523964,3,1,0.0,7,0,"https://www.flipkart.com/Pandya,-Kanda-and-De-Excepturi-Plus-Decor-8-8006",0.3245604821769059,1
"Bhat, Varghese and Wagle Magni Plus T-Shirts 10",0.000805192483724504,0.1499999999999999,0.8246070677745521,0.5612060301507538,0.5461007311129163,2,14,0.0,1,0,"https://www.flipkart.com/Bhat,-Varghese-and-Wagle-Magni-Plus-T-Shirts-10-4287",0.5488357625311056,6
Mukherjee-Pant Distinctio Ultra Lighting 1,0.03622181715891121,0.10000000000000009,0.5158674541996197,0.9353768844221105,0.42607636068237204,3,8,0.18571428571428572,7,0,https://www.flipkart.com/Mukherjee-Pant-Distinctio-Ultra-Lighting-1-2512,0.3328418382186601,5
Wason-Ratta Minima Ultra Kitchenware 2,0.014781027715340407,0.7999999999999998,0.18800680748823706,0.27899497487437186,0.045491470349309504,3,6,0.07142857142857142,7,1,https://www.flipkart.com/Wason-Ratta-Minima-Ultra-Kitchenware-2-5751,0.17457906473192641,2
Sunder-Banerjee Mollitia Plus Decor 8,0.15896629249213218,0.10000000000000009,0.21914105516067675,0.9103517587939699,0.5424451665312754,3,1,0.0,6,0,https://www.flipkart.com/Sunder-Banerjee-Mollitia-Plus-Decor-8-4403,0.14126377532883042,3
Sachar-Ramanathan Nulla Pro T-Shirts 2,0.003771202953716168,1.0,0.3832215436980679,0.2334673366834171,0.15150284321689683,2,14,0.14285714285714285,1,0,https://www.flipkart.com/Sachar-Ramanathan-Nulla-Pro-T-Shirts-2-4351,0.38677568432278703,2
"Mahal, Rai and Pal Praesentium Pro Smartwatches 14",0.03164522096539102,0.25,0.31875062568825707,0.5303517587939698,0.30381803411860275,1,13,0.12857142857142856,6,0,"https://www.flipkart.com/Mahal,-Rai-and-Pal-Praesentium-Pro-Smartwatches-14-6629",0.22493576899460296,5
Sha and Sons Reprehenderit Lite Jeans 2,0.018998993248412442,0.75,0.6513164480929022,0.05457286432160804,0.001827782290820471,2,5,0.24285714285714285,0,1,https://www.flipkart.com/Sha-and-Sons-Reprehenderit-Lite-Jeans-2-5704,0.5914160714862812,2
Srinivasan-Ramesh Soluta Plus Laptops 11,0.9316358095203835,0.1499999999999999,0.7005706276904595,0.05266331658291457,0.036352558895207145,1,7,0.7285714285714285,3,0,https://www.flipkart.com/Srinivasan-Ramesh-Soluta-Plus-Laptops-11-2492,0.46625044436544605,7
Sankaran Ltd Porro Pro Kitchenware 7,0.14048051208539553,0.3500000000000001,0.2674942436680348,0.6671356783919598,0.09606011372867587,3,6,0.0,2,0,https://www.flipkart.com/Sankaran-Ltd-Porro-Pro-Kitchenware-7-1813,0.19957866076333902,3
Dhillon-Samra Ipsa Pro Laptops 13,0.8516531419972645,0.25,0.38642506757433176,0.5541708542713568,0.18541835905767667,1,7,0.39999999999999997,0,1,https://www.flipkart.com/Dhillon-Samra-Ipsa-Pro-Laptops-13-2845,0.2727252528843357,7
Wadhwa-Madan Eius Lite Microwaves 1,0.10355661076519947,0.75,0.17629392331564722,0.44,0.1844029244516653,0,9,0.0,1,0,https://www.flipkart.com/Wadhwa-Madan-Eius-Lite-Microwaves-1-7722,0.16012910836053387,3
Ratti LLC Ipsa Lite Washing Machines 3,0.19481145109465464,0.0,0.7250976073681049,0.3895477386934673,0.2981316003249391,0,15,0.9857142857142857,1,0,https://www.flipkart.com/Ratti-LLC-Ipsa-Lite-Washing-Machines-3-4196,0.4386250525159163,3
Peri Group Animi Pro Dresses 9,0.09271694685657336,0.3500000000000001,0.32725998598458306,0.8555778894472362,0.1781072298943948,2,2,0.42857142857142855,1,0,https://www.flipkart.com/Peri-Group-Animi-Pro-Dresses-9-4404,0.244194971399024,3
"Joshi, Loke and Dutta In Pro Furniture 11",0.005264747882886613,0.9500000000000002,0.22524777254980477,0.3244221105527638,0.22217709179528838,3,3,0.0,6,1,"https://www.flipkart.com/Joshi,-Loke-and-Dutta-In-Pro-Furniture-11-3737",0.22284321171185728,2
"Batra, Tara and Shah Vel Lite Smartwatches 8",0.19246742311022078,0.5,0.2883171488637501,0.8499497487437185,0.10783915515840779,1,13,0.6571428571428571,7,1,"https://www.flipkart.com/Batra,-Tara-and-Shah-Vel-Lite-Smartwatches-8-3569",0.2326414697993084,3
"Kibe, Ganesan and Sura Itaque Pro Kitchenware 9",0.18201469646925467,0.25,0.051556712383621986,0.6296482412060301,0.3151909017059301,3,6,0.8714285714285714,2,0,"https://www.flipkart.com/Kibe,-Ganesan-and-Sura-Itaque-Pro-Kitchenware-9-4559",0.036252141033513235,3
Kade-Deol Impedit Lite T-Shirts 15,0.004882106795328294,0.19999999999999996,0.24667133847231953,0.5005025125628141,0.08164094232331437,2,14,0.0,3,0,https://www.flipkart.com/Kade-Deol-Impedit-Lite-T-Shirts-15-1102,0.16903661571276216,2
Raval and Sons Eligendi Plus Microwaves 13,0.1337897536184878,0.9500000000000002,0.8956852537791571,0.27688442211055275,0.22339561332250202,0,9,0.32857142857142857,0,0,https://www.flipkart.com/Raval-and-Sons-Eligendi-Plus-Microwaves-13-7973,0.8856607310215558,3
Kala Ltd Rem Ultra Kitchenware 15,0.11342104179075066,0.19999999999999996,0.9188106917609371,0.8808040201005025,0.5765637692932575,3,6,0.0,1,1,https://www.flipkart.com/Kala-Ltd-Rem-Ultra-Kitchenware-15-8116,0.6301182820023914,3
Chaudhry PLC Officiis Lite Kitchenware 6,0.07500202964396392,0.3999999999999999,0.6588247071778958,0.3210050251256281,0.17587327376116976,3,6,0.18571428571428572,0,1,https://www.flipkart.com/Chaudhry-PLC-Officiis-Lite-Kitchenware-6-8983,0.5050294089131628,1
Banerjee Ltd Et Pro Dresses 12,0.05070375846698803,0.19999999999999996,0.6470117128841726,0.5759798994974874,0.24207961007311127,2,2,0.12857142857142856,1,1,https://www.flipkart.com/Banerjee-Ltd-Et-Pro-Dresses-12-3293,0.4436665804867013,1
Chand Group Deserunt Ultra ACs 2,0.023591168113703105,0.6000000000000001,0.7148863750125138,0.06814070351758794,0.03716490658001625,0,0,0.5142857142857142,3,0,https://www.flipkart.com/Chand-Group-Deserunt-Ultra-ACs-2-1066,0.6057953333548783,5
Ghosh and Sons Nostrum Pro Jeans 11,0.1921717094050931,0.6499999999999999,0.7117829612573832,0.7470351758793969,0.3714459788789602,2,5,0.2571428571428571,6,1,https://www.flipkart.com/Ghosh-and-Sons-Nostrum-Pro-Jeans-11-7852,0.6175487994053582,3
Goyal Ltd Quaerat Lite ACs 4,0.1075645051366655,0.5499999999999998,0.15386925618179997,0.16954773869346734,0.002437043054427295,0,0,0.0,5,0,https://www.flipkart.com/Goyal-Ltd-Quaerat-Lite-ACs-4-7466,0.12726222408945478,3
